-1.488473432830220489e+01,-1.849837154568759345e+01,9.281213716664705515e+00,1.880444107634432704e+00,-1.100525251318762443e+01,6.197006044401423885e+00
-1.429458901412565552e+01,-1.707002452601093623e+01,7.590553349233523761e+00,-1.144440710929873865e-02,-9.476481470469812152e+00,5.259786332206527248e+00
-1.372221983724423922e+01,-1.664420542540744563e+01,7.680348224764501630e+00,8.579720676766594556e-01,-9.774907119741628847e+00,5.186405807005207258e+00
-1.455709127279728143e+01,-1.787082209954711942e+01,9.072215133971313961e+00,4.263057790299090710e-01,-9.246941133699577264e+00,6.352367208130759835e+00
-1.539018997396626887e+01,-1.913790783240937188e+01,9.482409986641970434e+00,2.247553999677340375e+00,-1.177931350061523474e+01,6.251643989709821270e+00
-1.415487148050844191e+01,-1.788692896228242546e+01,8.522041839570578148e+00,4.309420843899893327e+00,-1.337475295905151107e+01,5.119264904572466079e+00
-1.850466028575770494e+01,-2.286181827777657460e+01,1.089250632910737160e+01,2.767175567830234328e+00,-1.456423936384393869e+01,7.090916447261444766e+00
-1.368159725267405236e+01,-1.655755591467975307e+01,7.955167645362103634e+00,1.405284777677935984e-02,-8.647374013908043722e+00,5.588193099496203686e+00
-1.617637957078371969e+01,-2.043851258638706980e+01,1.021831010903572334e+01,3.939542855546610323e+00,-1.391312605251831513e+01,6.444809919971879353e+00
-1.573243603411171954e+01,-1.762289711448926610e+01,7.064816897327223622e+00,-4.925702601631631872e+00,-5.986582664412739341e+00,5.772127037108981895e+00
-1.732314917422357325e+01,-2.144288670603788560e+01,1.026692303085281566e+01,2.712720724863091792e+00,-1.372021477949969714e+01,6.669229162740997197e+00
-1.396403382094645274e+01,-1.724039466465752213e+01,8.174028564357206150e+00,2.105169634173379212e+00,-1.103855526032002565e+01,5.310377449144510820e+00
-1.620365917488462060e+01,-1.948636595338270538e+01,9.309653099310999380e+00,-5.539854378953613656e-01,-9.700779674648096318e+00,6.646981487682294798e+00
-2.192803976074106487e+01,-2.677633218862491304e+01,1.271443956723939195e+01,1.636103928973671628e+00,-1.561778301837706096e+01,8.589956137705348382e+00
-1.448748317425645560e+01,-1.750425834271187497e+01,8.431195791057602307e+00,-1.846301022109712864e-01,-8.937344761256362347e+00,5.965129162028691923e+00
-1.507474541637351528e+01,-1.930588309700571159e+01,8.960588741220268716e+00,6.477725789867908368e+00,-1.634946600380787984e+01,4.963481125110742020e+00
-1.453467282482703204e+01,-1.709336960448411347e+01,7.640921090479455557e+00,-1.555780616515491266e+00,-8.025468622212128977e+00,5.608708223443986896e+00
-1.586877828907155319e+01,-1.922792515981626593e+01,8.356407616254085013e+00,1.923238480130179617e+00,-1.264743835110764003e+01,5.377212470776520981e+00
-1.886161200278780470e+01,-2.267236656193896138e+01,1.050271438633176757e+01,-3.842803410964619470e-02,-1.216176259999243925e+01,7.339767036862357763e+00
-1.627553282153871095e+01,-1.965453452937561352e+01,8.052545819056920351e+00,2.589851382846241279e+00,-1.397294088485886299e+01,4.966113167121295469e+00
-1.539525436556151128e+01,-1.986735041185273687e+01,1.009163415918314044e+01,5.693016140421254256e+00,-1.509241742838181821e+01,6.024104584322805600e+00
-1.362471041606469058e+01,-1.660443664635705119e+01,7.934970322397485454e+00,7.349119549004443641e-01,-9.378230567149214991e+00,5.424561762544027665e+00
-1.607083083195864148e+01,-1.942214948307784894e+01,9.650357237381392395e+00,-7.740436198818922975e-01,-9.108054128075826483e+00,6.977389392383728683e+00
-1.443032234767215272e+01,-1.798713904057149193e+01,9.705959771090434174e+00,7.401560989941370350e-01,-9.043527183095049438e+00,6.808137292846730304e+00
-1.484082071629691058e+01,-1.899293683923955101e+01,8.982132464581322751e+00,5.967053310089836415e+00,-1.555009599552197663e+01,5.102397507807820531e+00
-1.560549875771268447e+01,-1.835896075675036698e+01,8.950128542794255182e+00,-3.135198602504409848e+00,-6.555436090168832663e+00,6.933085046304855226e+00
-1.879711452277264172e+01,-2.296466119429753050e+01,1.055454801753497662e+01,2.171566650437854129e+00,-1.443927296692572426e+01,6.923416033965839489e+00
-1.273385582188283216e+01,-1.603830384402047926e+01,7.657872865390412898e+00,3.552499580695580583e+00,-1.168896493095153488e+01,4.666191150192522841e+00
-1.991360017033765573e+01,-2.229245247192146095e+01,9.618224426720134446e+00,-7.688412361545037044e+00,-5.574243758384718639e+00,8.157899099094347406e+00
-1.539485804390113621e+01,-1.824500446948924548e+01,8.595174313944349720e+00,-1.756751488205614775e+00,-8.056240005548026772e+00,6.370229255078404762e+00
-1.438275788971786362e+01,-1.759921104906391065e+01,7.992284404112833585e+00,2.008502188753734430e+00,-1.147582785901782465e+01,5.157175956148410734e+00
-1.650262635725461280e+01,-1.998772472558258784e+01,1.044633415806273469e+01,-1.595032286308427416e+00,-8.142667985726799174e+00,7.767148888883903979e+00
-1.696193471452657064e+01,-2.040130749494516138e+01,9.456414704470402555e+00,2.243935106868311796e-02,-1.099066922895517884e+01,6.597922242603962317e+00
-2.150136250111049918e+01,-2.543028356240396093e+01,1.194717367114216877e+01,-2.671973548666181308e+00,-1.105434654379987514e+01,8.896257558404444765e+00
-1.424400774499908096e+01,-1.786569292167205347e+01,8.521582193856920284e+00,3.581699653880836554e+00,-1.268254002385395118e+01,5.265578959514929380e+00
-1.485656273257678173e+01,-1.770744331141439076e+01,8.251156205778935160e+00,-9.596965938713891697e-01,-8.593895193798003262e+00,5.958347059885275243e+00
-1.685686810736662622e+01,-1.863435646484021291e+01,9.125400862644289290e+00,-1.001654307023127366e+01,-3.053172123390269221e-01,8.436653085547069608e+00
-1.557622049060280567e+01,-1.811735837919618319e+01,8.413563567784873243e+00,-3.417974425727504428e+00,-6.571380655340220756e+00,6.559306566162643293e+00
-1.579155039328017907e+01,-1.774145459736449837e+01,7.141717336345807077e+00,-4.707970591208527011e+00,-6.230299844665789344e+00,5.785190439675428564e+00
-1.706839582069767047e+01,-2.070475699937162162e+01,9.658679220816758004e+00,8.663807233875222558e-01,-1.187388230950868895e+01,6.578590980146016065e+00
-1.642958190797270035e+01,-2.001675322926143608e+01,9.224826774788381201e+00,1.540799923018552953e+00,-1.223669559732168644e+01,6.125855863631930021e+00
-1.738825861321263844e+01,-2.103316668935996958e+01,1.072578567300690544e+01,-1.289238095547837082e+00,-9.183699387095824562e+00,7.874271173976299387e+00
-1.848175279813643712e+01,-2.135951475903083718e+01,9.506417737921209365e+00,-3.981042116113882035e+00,-8.187799800714500975e+00,7.381099745279157354e+00
-1.578458218945072744e+01,-1.921970550472426709e+01,9.410869314901313842e+00,3.022192703983471174e-01,-1.013234597098775325e+01,6.576042032150407834e+00
-1.517583055262325153e+01,-1.840826530613485090e+01,9.331911860998470587e+00,-7.353406908412483123e-01,-8.453405946336491894e+00,6.767179671016596565e+00
-1.897793228954024158e+01,-2.228911369745826931e+01,1.043726696848686331e+01,-3.151954648385512314e+00,-8.973882396865382916e+00,7.930888404861307528e+00
-1.831231428850779608e+01,-2.122677264169558242e+01,1.005563311639553525e+01,-4.820939130678951301e+00,-6.755746836025552149e+00,8.012433000793308224e+00
-1.854794031162152379e+01,-2.175693455517443198e+01,9.433919894886972912e+00,-1.709146495447871672e+00,-1.074483598024649567e+01,6.842888480201027690e+00
-1.508125382637167355e+01,-1.914290955711057407e+01,9.501135309901114212e+00,4.292452918895938829e+00,-1.365404229305224426e+01,5.858280066396648778e+00
-1.373761927324641974e+01,-1.722978242950668459e+01,7.974745244268268252e+00,3.941313863132532180e+00,-1.291417197482023482e+01,4.778884519862945268e+00
-1.485271026121847804e+01,-1.768769289317318183e+01,8.153220277891724876e+00,-8.640679458394632251e-01,-8.756640855704580062e+00,5.859224014198940012e+00
-1.550966602445923215e+01,-1.961286950038752863e+01,9.099614541923289224e+00,5.292081942694954577e+00,-1.542313194609752891e+01,5.297021435752157004e+00
-1.307310993138460375e+01,-1.657950259326814546e+01,8.127697180838636015e+00,3.846200868916840321e+00,-1.204125204767368373e+01,4.964237526212860629e+00
-1.306629385477218896e+01,-1.681404305051941961e+01,8.766960625445797461e+00,4.115818974749238635e+00,-1.190780326608529549e+01,5.426239160448780297e+00
-1.536800965398062324e+01,-1.855010092846213965e+01,9.191917837802273894e+00,-8.130512446539915894e-01,-8.655106130843407186e+00,6.657996005744323043e+00
-1.351176536004402351e+01,-1.802434115730222430e+01,8.776020739943804827e+00,8.952270140687923927e+00,-1.755235638229685691e+01,4.393852525789052166e+00
-1.548869599850024059e+01,-1.769039774781692032e+01,8.236660998370265219e+00,-5.235892765521580117e+00,-4.643447927187100532e+00,6.801783089375061486e+00
-2.080255504678690670e+01,-2.384263520320500973e+01,1.101793717483622004e+01,-6.406549883020178804e+00,-6.938335092430225615e+00,8.968329792522444777e+00
-1.528194416780873865e+01,-1.831358953718626736e+01,8.738729238890524442e+00,-8.542414505978997985e-01,-8.819165704511560122e+00,6.304779089937926351e+00
-1.317619495758692771e+01,-1.671228206363559110e+01,8.870891571825300304e+00,2.520025560450003699e+00,-1.023510817639786552e+01,5.837462356526842200e+00
-1.434611091660535820e+01,-1.748246426110650020e+01,8.194146351157918673e+00,1.091098709474912720e+00,-1.032082406342315828e+01,5.514973030213220717e+00
-1.452827296593045503e+01,-1.781366041939612899e+01,8.241131711198089960e+00,1.924882900453073198e+00,-1.137072086701656204e+01,5.367216628148775648e+00
-1.528834014650553996e+01,-1.842801255733250798e+01,8.160090288934636504e+00,1.008869663539889938e+00,-1.120601675622181581e+01,5.445711697396152573e+00
-1.545408278160604709e+01,-1.940106715498399126e+01,8.761010312448819448e+00,4.976947726023792207e+00,-1.524874639252415243e+01,5.092061337764514306e+00
-1.518366096360076867e+01,-1.822711542457718181e+01,9.611946995410987071e+00,-2.521265418521527302e+00,-6.358462051760423783e+00,7.367254689431849357e+00
-1.626464305194761195e+01,-1.907726339915160452e+01,8.753099197536160503e+00,-2.476556926139738657e+00,-8.057617925312744234e+00,6.594449019177277549e+00
-1.789589744234147872e+01,-2.221930041977717707e+01,1.043750288179438179e+01,3.578375028077811049e+00,-1.511825694734906023e+01,6.590547869226238475e+00
-1.540395769380255508e+01,-1.942311552129280727e+01,9.089923594946535346e+00,4.788530464341234527e+00,-1.478123666013736859e+01,5.401127996544422771e+00
-1.437138439273433654e+01,-1.838606602191168093e+01,8.572008734519618756e+00,5.993100925565594039e+00,-1.537128653541988932e+01,4.793960727925371756e+00
-1.589062799048392094e+01,-1.838938223097696678e+01,9.203700621487195477e+00,-5.342674957381349898e+00,-4.304443995234205289e+00,7.582589963184577897e+00
-1.448152844577310816e+01,-1.732240023114506755e+01,8.445937507388013188e+00,-1.348557359772585507e+00,-7.670156444290763709e+00,6.220966105275887337e+00
-1.602880134835482551e+01,-1.913172889432436108e+01,9.463722611854683109e+00,-1.993048193718580663e+00,-7.876413018525022736e+00,7.083831350031405627e+00
-1.665797582478370842e+01,-1.878996663590119454e+01,7.361207712165524164e+00,-4.133950628495819402e+00,-7.579425438596636866e+00,5.788808222299043571e+00
-1.424869163175984887e+01,-1.811561926380320742e+01,8.401813527807581394e+00,5.405206618900274762e+00,-1.472611733034997883e+01,4.786720608431715540e+00
-1.394253846648813777e+01,-1.797876973002021828e+01,9.827660111284352240e+00,3.678063595658480178e+00,-1.163082557523728688e+01,6.322549348820477810e+00
-1.777526865636849962e+01,-2.058022023936997158e+01,9.063506711782750358e+00,-3.428422403471424573e+00,-8.357213129445010935e+00,6.950735825441809013e+00
-1.403990440731460865e+01,-1.832896537467244613e+01,9.691451463078861295e+00,5.566744976307634651e+00,-1.384878241493930418e+01,5.810943192057554718e+00
-1.345084505778677375e+01,-1.715880857922418912e+01,8.831435392651190597e+00,3.658664096456088366e+00,-1.176252318487380855e+01,5.550102556859138225e+00
-1.868918279022529916e+01,-2.250573551019115826e+01,1.037009229778877994e+01,2.980207438721630964e-01,-1.243583844167470254e+01,7.172685934525976137e+00
-1.762250889506111307e+01,-1.985150201660155744e+01,7.963923204945401402e+00,-4.899947740835323806e+00,-7.337020736112398467e+00,6.377179910237874338e+00
-1.566245676586318858e+01,-1.940492700643295620e+01,9.813222176312891065e+00,1.496662594775091337e+00,-1.103127665167421334e+01,6.659788604166127612e+00
-1.737272189949727519e+01,-2.155373114296194359e+01,9.898171694470486059e+00,3.842846850715064377e+00,-1.522574128239701352e+01,6.130890032828633984e+00
-1.557490620121021330e+01,-1.759465419620658366e+01,7.950661616568638124e+00,-5.849153817425749580e+00,-4.257391373355985387e+00,6.692963577502394124e+00
-1.576979514081384970e+01,-1.968568034243114084e+01,9.002511325167656508e+00,4.231397651459970710e+00,-1.460850981686091998e+01,5.424006389960648100e+00
-1.322359508568977837e+01,-1.675710892216085668e+01,8.378224029991484301e+00,3.488422423242536041e+00,-1.164526603671398419e+01,5.232688869960520073e+00
-1.551609514516245625e+01,-1.935311725581366460e+01,9.688517819289245381e+00,2.385191935500559079e+00,-1.192016831494725437e+01,6.381986692599276978e+00
-1.541474374387308721e+01,-1.843869296937429780e+01,9.244497356409961952e+00,-1.948299715562667345e+00,-7.447307488089674798e+00,6.935200134040316655e+00
-1.428251852429473878e+01,-1.699403047499925989e+01,7.006208267782318977e+00,7.567810479601210227e-01,-1.067107276173606856e+01,4.626323955109258534e+00
-1.825512582075889867e+01,-2.075178985212334837e+01,9.518679547410165753e+00,-6.423934515825179048e+00,-5.324129737914557126e+00,7.916303249454544222e+00
-1.527636246187645241e+01,-1.852010275740972389e+01,8.324863322651761877e+00,1.350381152881613644e+00,-1.145379821651241947e+01,5.508521356338319741e+00
-1.403236833992005650e+01,-1.782246345329499704e+01,9.654029362669396264e+00,2.423266859818186791e+00,-1.048537134602804954e+01,6.438778133085704347e+00
-1.689544820337723863e+01,-2.082341864735964876e+01,1.037156208961967785e+01,1.342232183214115304e+00,-1.174647943473936884e+01,7.067476573890685287e+00
-1.659547180528538490e+01,-1.990800705710761420e+01,9.991158348433005543e+00,-1.807683095978485532e+00,-8.304307812961654989e+00,7.437016864850543030e+00
-1.672579137300452246e+01,-2.107428355753505400e+01,9.971730749559363005e+00,4.893748544137912049e+00,-1.565460670945615895e+01,6.011041630228987742e+00
-1.576005428808022835e+01,-1.997485045702401862e+01,9.243929054420554792e+00,5.675433832872658790e+00,-1.599416006003678881e+01,5.318107298344354916e+00
-1.788738555452306755e+01,-2.189139183638327424e+01,1.114576744117525386e+01,9.002215349693305779e-02,-1.089719432713800629e+01,7.894818542841526288e+00
-1.542448824250521433e+01,-1.882585027518251053e+01,9.110000755058612398e+00,7.570165187902180293e-01,-1.045379978969011603e+01,6.259597330770514390e+00
-1.367986939238828903e+01,-1.701718857952843678e+01,1.030197367140153020e+01,-1.741339158609403803e+00,-5.229088406566794411e+00,7.857151890411443240e+00
-2.074825594548764940e+01,-2.410692728348224279e+01,1.040364056648293634e+01,-3.101433841738848063e+00,-1.083771801754192943e+01,7.782461707851196842e+00
-1.344790370062095164e+01,-1.667346301518189478e+01,8.352185291259219824e+00,1.512369621046038892e+00,-9.763878716210815156e+00,5.611010192312012812e+00
-1.433742979046165900e+01,-1.787604516716723779e+01,8.587200427232138722e+00,2.896131138265631400e+00,-1.199693107355111543e+01,5.456347901481911400e+00
-1.425859017050160560e+01,-1.674610225595760937e+01,7.059975860200909281e+00,-7.929866008229268237e-01,-8.945415430493179443e+00,4.995632525530838031e+00
-1.855041456347148809e+01,-2.240050585105094427e+01,1.166945708737956977e+01,-2.080863394713157621e+00,-8.891152237171283446e+00,8.731929079924805492e+00
-1.326081252026107649e+01,-1.665737473731890006e+01,8.090323855161585698e+00,3.178400729758666721e+00,-1.153705022465280905e+01,5.061945706945982337e+00
-1.425396585831353136e+01,-1.837067703887198533e+01,9.780673945566070060e+00,4.235288231735905740e+00,-1.257508827431873577e+01,6.148435198863103857e+00
-1.597813240269866064e+01,-1.765075996182899942e+01,6.881766097212380195e+00,-6.007342975532210083e+00,-5.190848554396616521e+00,5.834756144051245208e+00
-1.509016648298030283e+01,-1.782587840991077854e+01,8.325175231950323607e+00,-1.895015447274974507e+00,-7.775806409385329410e+00,6.199417923075600356e+00
-1.722178050253880954e+01,-2.094956967735268449e+01,1.048004278806240386e+01,-2.282268038420421918e-01,-1.031660589090374636e+01,7.463563238185773940e+00
-1.625900335429735222e+01,-1.815021457955070971e+01,8.809716551485845315e+00,-8.536508702754375122e+00,-1.498769679495932872e+00,7.908556505969500883e+00
-1.519675796365527809e+01,-1.847343147050973400e+01,8.353062821628487455e+00,1.520616431518114098e+00,-1.153809850441713536e+01,5.500727615820235172e+00
-1.543367665359600593e+01,-1.780222851664322192e+01,8.200399075365444546e+00,-4.075838278083207200e+00,-5.858923282435620550e+00,6.533128556326560421e+00
-1.783998054726235338e+01,-2.062643944478841007e+01,9.255922969821632762e+00,-3.947700248189907501e+00,-7.738815991312666398e+00,7.211249421745248078e+00
-1.254069273842945798e+01,-1.588630630578459879e+01,7.342087796629107821e+00,4.490428787900856200e+00,-1.270820901573432948e+01,4.226147869104183386e+00
-1.801693634417627266e+01,-2.243423446743041438e+01,1.140193642910768901e+01,2.217045024259356456e+00,-1.314830080900538789e+01,7.649273004699973733e+00
-1.402983798010486005e+01,-1.705843037741591317e+01,7.401250256219234380e+00,2.052669439210498492e+00,-1.155202105402655555e+01,4.691079099394387164e+00
-1.430662264442356602e+01,-1.786022832938892435e+01,9.040536848347478838e+00,2.084167111755300894e+00,-1.079736501274650706e+01,5.995485934039447073e+00
-1.584327349248600214e+01,-1.934702870617564585e+01,9.453050742041206433e+00,6.493588865094225282e-01,-1.053740776160490000e+01,6.533924555301791059e+00
-1.373872040294193475e+01,-1.670081560241310825e+01,7.341942076332224509e+00,1.796362684372685647e+00,-1.102109526078164414e+01,4.714836693322339123e+00
-1.589644647692137802e+01,-2.059353821626782377e+01,9.576466584374013991e+00,8.092526836018905101e+00,-1.851433228495210059e+01,5.073325412385443656e+00
-1.721164276745121313e+01,-1.996142076991147007e+01,8.950034030084145442e+00,-3.452557203126751073e+00,-7.836062487456691983e+00,6.899055369100301149e+00
-1.481898120222335713e+01,-1.719769153076094170e+01,7.779601481161835252e+00,-3.049126072937716092e+00,-6.616405772153999720e+00,6.015757019687425711e+00
-1.248893565894263169e+01,-1.631352019567303913e+01,8.656714271796836613e+00,4.939676458731779185e+00,-1.228253048393135849e+01,5.200611790272042789e+00
-1.382320566505032922e+01,-1.754949220606954441e+01,9.326476673112113147e+00,2.710352164698322408e+00,-1.079627388995416126e+01,6.126370626985329082e+00
-1.814625806633514671e+01,-2.141277002008655117e+01,9.709020577211052938e+00,-1.819314331091804071e+00,-1.004153883027783500e+01,7.113945264471906782e+00
-1.285065308738049517e+01,-1.604573565124762169e+01,7.387509329170002914e+00,3.370593728166540792e+00,-1.178744335766019624e+01,4.477880804742895293e+00
-1.443787735629903679e+01,-1.823606185420960202e+01,8.886260291389840305e+00,3.949840312827938238e+00,-1.303657211638962998e+01,5.471936075691107071e+00
-1.547117767465726068e+01,-1.799796308143819701e+01,9.111671067565758619e+00,-4.899424636458456384e+00,-4.417484984028543060e+00,7.441488959814712700e+00
-1.441637803782983340e+01,-1.866986311724084757e+01,9.107233057856698011e+00,6.446604427567768525e+00,-1.555566767342990353e+01,5.129950912789270845e+00
-1.346094532393342647e+01,-1.701103862472671580e+01,8.712484590142885565e+00,2.877834699464297152e+00,-1.101059374976397898e+01,5.616454529986377509e+00
-1.582606099007529465e+01,-1.834087172571567592e+01,8.788214013608138586e+00,-4.389230185753593361e+00,-5.535179748965734170e+00,7.050479085007257396e+00
-1.384207181431503031e+01,-1.684151452066404531e+01,8.311890381185699894e+00,6.218552773772954845e-02,-8.628763496499418650e+00,5.857143522058827934e+00
-1.230005490299693705e+01,-1.601766417807380805e+01,8.188244331845492496e+00,5.228673363670353957e+00,-1.270777745288066640e+01,4.772353902434502082e+00
-1.479075534231502331e+01,-1.745486299822258758e+01,8.622144859249154081e+00,-2.901352778903558693e+00,-6.197879584502728356e+00,6.669303827958974473e+00
-1.677194863973444328e+01,-2.066423387928202970e+01,1.090442825410663374e+01,5.975579081940188969e-02,-9.895559826262669390e+00,7.775289646696349699e+00
-1.517956796654292440e+01,-1.919148232166468659e+01,9.801608249027536246e+00,3.347407003296524852e+00,-1.254134691404063062e+01,6.293331276239856997e+00
-1.472105293765906708e+01,-1.788606391700638554e+01,8.742699717743686705e+00,1.010844277698563359e-01,-9.277475175513178129e+00,6.143164961404149693e+00
-1.907145022982107463e+01,-2.250303062899407180e+01,9.795410717935341793e+00,-1.097425159526116856e+00,-1.169572465477579826e+01,6.975104522766195636e+00
-1.583967809572271257e+01,-1.938524608268638616e+01,9.450962086449756328e+00,9.240895244555840105e-01,-1.083055593396176342e+01,6.474976928173576951e+00
-1.680400990668601224e+01,-2.003069303596181427e+01,9.594452240906942819e+00,-1.599789624689023526e+00,-8.996887203391851884e+00,7.059046165979801835e+00
-1.715689441608237331e+01,-2.094505229464132512e+01,1.010596708528460930e+01,9.277453042100696212e-01,-1.173781748806151981e+01,6.922653660130188236e+00
-1.388264231969339413e+01,-1.712629321761353296e+01,8.075570276804141301e+00,2.107529233811966662e+00,-1.102305318927039757e+01,5.235189765554827623e+00
-1.497204965351603434e+01,-1.777669941738394144e+01,9.017773975569078004e+00,-2.825406446973230512e+00,-6.204852150026877844e+00,6.962659470504872772e+00
-1.789714116924469423e+01,-2.008447010386478837e+01,8.448483208401571076e+00,-6.196403102988655931e+00,-5.904559237328236954e+00,7.023900682295254327e+00
-1.747604269053642057e+01,-2.001124375148134860e+01,9.518344623833646878e+00,-6.032041725168976853e+00,-4.959063036650003475e+00,7.882716057320554803e+00
-1.795410790245665922e+01,-2.112443970437451668e+01,9.626487240774693532e+00,-2.238453618997675143e+00,-9.450583992217174156e+00,7.146768622645926605e+00
-1.689104623357183499e+01,-2.010918410004367018e+01,9.474128529029169243e+00,-1.428176164157247685e+00,-9.347701113267138595e+00,6.920206159414691527e+00
-1.634527414202596063e+01,-2.001894068463635179e+01,9.649449174015559905e+00,1.258029478421786473e+00,-1.157085611432883177e+01,6.534350790575344625e+00
-1.398225222043555860e+01,-1.802044315616125658e+01,8.216793025973947451e+00,6.932449027311442968e+00,-1.621986399746922203e+01,4.333914627596982427e+00
-1.942341059894737043e+01,-2.175045371951836159e+01,8.829156149683472066e+00,-6.341638088553840369e+00,-7.041542170266634315e+00,7.267379796343246490e+00
-1.809901876632146767e+01,-2.153190695813601252e+01,1.078045290000471290e+01,-2.897879843381748532e+00,-8.136007942465065312e+00,8.210723246637385841e+00
-1.357429000962252275e+01,-1.834771324592874109e+01,9.636061174280678543e+00,8.889708976465811929e+00,-1.698789429084932934e+01,5.099913588929806174e+00
-1.642184431174264603e+01,-2.103512276578474527e+01,1.066282119337646428e+01,5.264398188692762659e+00,-1.529600025049211531e+01,6.512464563172335907e+00
-1.487942909745962083e+01,-1.765645553742033869e+01,8.339216461025216631e+00,-1.618145972777517594e+00,-7.851581921734295477e+00,6.166034823359893835e+00
-1.510588668261490497e+01,-1.785256738915112251e+01,7.328226009423645770e+00,1.836758740612918217e-01,-1.067641944998260151e+01,4.955712908446786358e+00
-1.634814217181923013e+01,-1.904317411229392221e+01,9.612398446869741875e+00,-4.983890941813066355e+00,-4.885953429779173796e+00,7.810100771034647948e+00
-1.449235154597614184e+01,-1.690562527404850357e+01,7.719969462568649909e+00,-2.646037488656247660e+00,-6.758880144843798732e+00,5.903510592220320596e+00
-1.664167208020674238e+01,-2.090384135668340093e+01,9.302887653725216310e+00,5.701012695443024469e+00,-1.687347559402523345e+01,5.305445551179816199e+00
-1.258786054229739371e+01,-1.699578825804275439e+01,8.503207872033891945e+00,8.996100625974852605e+00,-1.684430516769496577e+01,4.221351320760780901e+00
-1.438153123040930126e+01,-1.836035535130475083e+01,9.977256880100808800e+00,2.925536920865293045e+00,-1.116744726431687518e+01,6.573782832237513141e+00
-1.644974578818260369e+01,-2.016119945123494972e+01,9.724832780927213705e+00,1.330756513858728951e+00,-1.170543765286594962e+01,6.573689526478244005e+00
-1.460293377160318684e+01,-1.768792176489669288e+01,8.474226948246258218e+00,1.477093724816529730e-01,-9.383251636237966764e+00,5.923250419342474871e+00
